
OrderId,CusId,CustomerName,ProductID,ProductName,CatID,Category,ProductPrice,Qty,PayType,Valid,DatePurchased,CountryID,Country,Website
2974,38,Honey Wells,29,Samsung Washer,8,Appliances,799,1,Internet Banking,Valid,2021-12-29,46,Italy,www.Wal-Mart.com
2389,37,Elizabeth kind,20,Sony PlayStation 4,7,Video games,299,1,Check,Invalid,2020-12-11,39,Congo,www.Wal-Mart.com
9750,56,Harper Gene,24,PlayStation Controller,7,Video games,49,1,Internet Banking,Invalid,2020-11-15,46,Italy,www.Wal-Mart.com
1270,41,Chungli Chin,13,Sony PlayStation 5,7,Video games,499,1,Card,Valid,2019-08-28,39,Congo,www.Amazon.com
89,30,Chipp Zanuff,10,Sony Home theater,6,Home theater,499,1,Internet Banking,Valid,2020-07-07,57,Tobago,www.Amazon.com
4229,33,Faust Williams,20,Sony PlayStation 4,7,Video games,299,2,Internet Banking,Invalid,2021-06-02,48,North Korea,www.Samsung.com
6816,10,Chris Gene,12,Xbox Series X,7,Video games,599,1,Check,Invalid,2021-01-03,55,Togo,www.Wal-Mart.com
2406,1,Normand Michel,6,Sony Phone,2,Phones,1199,2,Check,Valid,2020-06-28,27,Burkina Faso,www.Samsung.com
8447,16,Farrah Michelle,29,Samsung Washer,8,Appliances,799,2,Internet Banking,Valid,2020-07-24,17,Benin,www.Amazon.com
5798,66,Jean Hazel,15,Tozo Wireless Earbubs,5,Headphones,29,1,Card,Valid,2020-05-09,12,Bangladesh,www.Amazon.com
6685,68,Addison Leah,28,Whirlpool dishwasher,8,Appliances,799,2,Internet Banking,Invalid,2021-08-08,29,Verde,www.Amazon.com
8790,43,Taylor Wind,21,S22 cell phone,2,Phones,1299,2,Internet Banking,Valid,2021-06-11,23,Botswana,www.Amazon.com
9149,34,Laura Williams,3,Sony Desktop,3,Computers,599,2,Internet Banking,Valid,2019-10-22,31,Cameroon,www.Amazon.com
1574,70,Gemina Zoe,16,Airpods,5,Headphones,199,2,Internet Banking,Invalid,2021-11-02,11,Bahrain,www.Amazon.com
5936,6,Michelle Otter,20,Sony PlayStation 4,7,Video games,299,1,Card,Invalid,2021-04-23,26,Bulgaria,www.Wal-Mart.com
9858,35,Laurelton Shera,21,S22 cell phone,2,Phones,1299,1,Internet Banking,Valid,2019-09-09,35,Chile,www.Wal-Mart.com
6601,68,Addison Leah,31,Maytag Washer,8,Appliances,899,1,Internet Banking,Valid,2021-01-15,27,Burkina Faso,www.Wal-Mart.com
2499,13,Sophia Jean,13,Sony PlayStation 5,7,Video games,499,1,Check,Valid,2019-06-17,56,Trinidad,www.Wal-Mart.com
2597,47,Cynthia Dean,33,Hamilton Beach Microwave,8,Appliances,79,1,Internet Banking,Invalid,2020-02-19,18,Bhutan,www.Amazon.com
7712,31,Baiken Hen,4,Dell Computer,3,Computers,599,1,Internet Banking,Valid,2019-09-18,18,Bhutan,www.Samsung.com
2985,66,Jean Hazel,2,S21 cell phone,2,Phones,1299,2,Check,Invalid,2021-04-01,30,Cambodia,www.Amazon.com
1910,15,Farah Jean,10,Sony Home theater,6,Home theater,499,1,Check,Valid,2020-03-11,10,Azerbaijan,www.Amazon.com
9314,2,Danny hue,24,PlayStation Controller,7,Video games,49,2,Internet Banking,Valid,2021-12-06,3,Algeria,www.Samsung.com
1066,40,Carol Ritz,33,Hamilton Beach Microwave,8,Appliances,79,2,Internet Banking,Valid,2020-04-19,27,Burkina Faso,www.Wal-Mart.com
1600,18,Lewis Garden,22,IPhone 14,2,Phones,1299,1,Check,Valid,2019-02-01,50,Portugal,www.Amazon.com
7435,21,Kenneth Zah,14,Xbox Series S,7,Video games,499,2,Internet Banking,Invalid,2021-10-10,58,Tunisia,www.Wal-Mart.com
4137,54,Luna Starr,3,Sony Desktop,3,Computers,599,2,Check,Invalid,2020-02-25,29,Verde,www.Samsung.com
4934,59,Isabella Willford,9,Sony Headphones,5,Headphones,399,1,Card,Invalid,2019-12-15,55,Togo,www.Wal-Mart.com
3523,2,Danny hue,30,Samsung Dryer,8,Appliances,799,1,Internet Banking,Valid,2020-01-09,27,Burkina Faso,www.Wal-Mart.com
5071,17,Christopher Michel,20,Sony PlayStation 4,7,Video games,299,2,Check,Invalid,2021-06-03,44,India,www.Amazon.com
6442,22,Liam Shaw,10,Sony Home theater,6,Home theater,499,1,Internet Banking,Invalid,2020-08-14,62,United Kingdom,www.Amazon.com
6389,62,Emma Streak,32,Samsung Stove,8,Appliances,699,2,Internet Banking,Valid,2020-10-14,56,Trinidad,www.Wal-Mart.com
233,68,Addison Leah,24,PlayStation Controller,7,Video games,49,1,Internet Banking,Invalid,2019-04-05,62,United Kingdom,www.Amazon.com
1750,44,Karmelo Winnie,15,Tozo Wireless Earbubs,5,Headphones,29,1,Internet Banking,Valid,2021-04-23,17,Benin,www.Wal-Mart.com
2388,23,Noah Han,19,Sony FlatScreen TV,9,TV's,1199,1,Internet Banking,Invalid,2021-12-01,50,Portugal,www.Samsung.com
85,51,Karen Starrs,8,Beats Headphones,5,Headphones,399,1,Check,Valid,2020-10-18,51,Romania,www.Amazon.com
5520,24,Ethan Shaw,12,Xbox Series X,7,Video games,599,1,Check,Invalid,2021-12-31,17,Benin,www.Samsung.com
3799,37,Elizabeth kind,20,Sony PlayStation 4,7,Video games,299,1,Card,Invalid,2019-02-21,22,Herzegovina,www.Wal-Mart.com
1020,21,Kenneth Zah,20,Sony PlayStation 4,7,Video games,299,1,Card,Valid,2021-11-20,18,Bhutan,www.Samsung.com
37,15,Farah Jean,2,S21 cell phone,2,Phones,1299,2,Internet Banking,Valid,2021-12-07,12,Bangladesh,www.Wal-Mart.com
7979,58,Mia pena,18,Sony Router,3,Computers,99,2,Check,Valid,2019-08-18,7,Argentina,www.Amazon.com
3734,21,Kenneth Zah,25,Xbox Controller,7,Video games,49,1,Check,Invalid,2019-11-07,56,Trinidad,www.Amazon.com
8662,11,Abel don,29,Samsung Washer,8,Appliances,799,1,Internet Banking,Valid,2020-03-16,62,United Kingdom,www.Samsung.com
2740,48,Danny Maggis,30,Samsung Dryer,8,Appliances,799,1,Card,Valid,2021-07-04,27,Burkina Faso,www.Wal-Mart.com
3689,27,Sol Badguy,3,Sony Desktop,3,Computers,599,2,Internet Banking,Invalid,2022-01-02,36,China,www.Samsung.com
77,51,Karen Starrs,31,Maytag Washer,8,Appliances,899,1,Check,Invalid,2021-06-29,1,Afghanistan,www.Amazon.com
3104,1,Normand Michel,13,Sony PlayStation 5,7,Video games,499,2,Internet Banking,Invalid,2020-07-27,38,Comoros,www.Samsung.com
182,60,Amelia Crawford,12,Xbox Series X,7,Video games,599,2,Card,Invalid,2019-04-02,18,Bhutan,www.Wal-Mart.com
7825,70,Gemina Zoe,7,IPhone 13,2,Phones,1299,2,Internet Banking,Invalid,2022-03-24,43,Hungary,www.Wal-Mart.com
4119,24,Ethan Shaw,14,Xbox Series S,7,Video games,499,1,Internet Banking,Valid,2021-01-10,60,Ukraine,www.Amazon.com
3789,28,Baiken Faust,26,Optiplex 990 Desktop,3,Computers,499,2,Card,Valid,2019-09-20,48,North Korea,www.Amazon.com
7796,24,Ethan Shaw,2,S21 cell phone,2,Phones,1299,1,Check,Valid,2020-02-22,12,Bangladesh,www.Wal-Mart.com
7081,67,Lillian Cruz,15,Tozo Wireless Earbubs,5,Headphones,29,2,Card,Valid,2019-11-03,6,Barbuda,www.Samsung.com
4603,2,Danny hue,32,Samsung Stove,8,Appliances,699,2,Check,Valid,2021-03-21,44,India,www.Wal-Mart.com
4974,17,Christopher Michel,30,Samsung Dryer,8,Appliances,799,2,Card,Valid,2022-03-11,20,Bosnia,www.Amazon.com
1806,53,Louis Clark,17,Sony External Hard drive,3,Computers,99,1,Check,Invalid,2021-10-03,32,Canada,www.Wal-Mart.com
6870,14,McKenzie Phoenix,2,S21 cell phone,2,Phones,1299,2,Card,Valid,2020-06-20,3,Algeria,www.Wal-Mart.com
1441,73,Erick Manison,28,Whirlpool dishwasher,8,Appliances,799,2,Check,Invalid,2019-10-21,26,Bulgaria,www.Wal-Mart.com
4029,1,Normand Michel,4,Dell Computer,3,Computers,599,2,Check,Valid,2019-04-10,23,Botswana,www.Wal-Mart.com
7536,9,Ben Hues,31,Maytag Washer,8,Appliances,899,2,Check,Invalid,2020-01-06,34,Channel Islands,www.Amazon.com
6781,27,Sol Badguy,27,Samsung Refrigerator,8,Appliances,599,2,Card,Invalid,2019-05-07,53,Singapore,www.Amazon.com
1971,49,Daniel Maggio,12,Xbox Series X,7,Video games,599,1,Card,Invalid,2021-11-15,6,Barbuda,www.Wal-Mart.com
6035,46,Ronald Bensworth,24,PlayStation Controller,7,Video games,49,1,Card,Valid,2021-05-09,9,Austria,www.Samsung.com
7101,49,Daniel Maggio,5,Sony Speakers,4,Audio,299,1,Check,Invalid,2019-09-19,38,Comoros,www.Samsung.com
2327,22,Liam Shaw,20,Sony PlayStation 4,7,Video games,299,2,Card,Valid,2020-12-31,5,Angola,www.Samsung.com
3779,58,Mia pena,8,Beats Headphones,5,Headphones,399,1,Check,Invalid,2019-10-10,13,Barbados,www.Samsung.com
7577,35,Laurelton Shera,8,Beats Headphones,5,Headphones,399,1,Card,Invalid,2020-01-04,4,Andorra,www.Amazon.com
9979,62,Emma Streak,13,Sony PlayStation 5,7,Video games,499,1,Internet Banking,Invalid,2020-06-23,48,North Korea,www.Wal-Mart.com
9778,35,Laurelton Shera,29,Samsung Washer,8,Appliances,799,2,Card,Invalid,2020-11-11,58,Tunisia,www.Wal-Mart.com
7044,73,Erick Manison,26,Optiplex 990 Desktop,3,Computers,499,2,Internet Banking,Invalid,2022-02-22,43,Hungary,www.Amazon.com
6554,4,Ken Masters,14,Xbox Series S,7,Video games,499,1,Internet Banking,Valid,2020-07-27,26,Bulgaria,www.Samsung.com
2972,20,Danielle Will,29,Samsung Washer,8,Appliances,799,2,Check,Invalid,2021-08-20,26,Bulgaria,www.Amazon.com
3587,8,Sherrell Lattes,12,Xbox Series X,7,Video games,599,2,Check,Invalid,2019-11-19,52,Russia,www.Amazon.com
2647,68,Addison Leah,14,Xbox Series S,7,Video games,499,2,Internet Banking,Invalid,2020-04-02,43,Hungary,www.Wal-Mart.com
294,20,Danielle Will,10,Sony Home theater,6,Home theater,499,1,Internet Banking,Invalid,2019-10-18,49,Philippines,www.Amazon.com
4662,2,Danny hue,22,IPhone 14,2,Phones,1299,1,Internet Banking,Invalid,2021-07-26,34,Channel Islands,www.Samsung.com
2602,67,Lillian Cruz,31,Maytag Washer,8,Appliances,899,2,Internet Banking,Invalid,2020-05-30,39,Congo,www.Wal-Mart.com
1300,58,Mia pena,14,Xbox Series S,7,Video games,499,1,Internet Banking,Valid,2022-06-21,6,Barbuda,www.Wal-Mart.com
275,59,Isabella Willford,10,Sony Home theater,6,Home theater,499,2,Internet Banking,Invalid,2020-05-30,55,Togo,www.Wal-Mart.com
2608,20,Danielle Will,21,S22 cell phone,2,Phones,1299,1,Check,Invalid,2021-11-10,5,Antigua,www.Wal-Mart.com
2878,40,Carol Ritz,17,Sony External Hard drive,3,Computers,99,2,Card,Valid,2019-09-20,46,Italy,www.Amazon.com
2706,1,Normand Michel,9,Sony Headphones,5,Headphones,399,2,Check,Valid,2021-05-29,49,Philippines,www.Amazon.com
5998,55,Camila Grant,7,IPhone 13,2,Phones,1299,2,Internet Banking,Invalid,2022-06-12,13,Barbados,www.Samsung.com
1465,51,Karen Starrs,15,Tozo Wireless Earbubs,5,Headphones,29,2,Check,Valid,2021-08-11,13,Barbados,www.Samsung.com
198,15,Farah Jean,18,Sony Router,3,Computers,99,2,Card,Valid,2019-08-25,37,Colombia,www.Samsung.com
324,12,Rose Jean,32,Samsung Stove,8,Appliances,699,1,Card,Invalid,2021-08-16,33,Central African Republic,www.Wal-Mart.com
4815,14,McKenzie Phoenix,24,PlayStation Controller,7,Video games,49,1,Check,Invalid,2020-08-30,52,Russia,www.Amazon.com
5542,51,Karen Starrs,13,Sony PlayStation 5,7,Video games,499,2,Card,Valid,2021-08-09,25,Brunei,www.Samsung.com
4361,55,Camila Grant,4,Dell Computer,3,Computers,599,1,Card,Valid,2021-08-05,20,Bosnia,www.Samsung.com
6994,16,Farrah Michelle,8,Beats Headphones,5,Headphones,399,2,Check,Invalid,2019-08-17,35,Chile,www.Samsung.com
6154,10,Chris Gene,25,Xbox Controller,7,Video games,49,1,Internet Banking,Invalid,2019-08-16,40,Congo,www.Wal-Mart.com
6663,3,Jerry Jean,29,Samsung Washer,8,Appliances,799,2,Card,Valid,2021-12-28,20,Bosnia,www.Samsung.com
9469,15,Farah Jean,25,Xbox Controller,7,Video games,49,1,Check,Valid,2021-08-14,43,Hungary,www.Amazon.com
1649,32,Kliff Undersn,3,Sony Desktop,3,Computers,599,2,Internet Banking,Valid,2019-02-23,54,South Africa,www.Wal-Mart.com
3185,13,Sophia Jean,33,Hamilton Beach Microwave,8,Appliances,79,1,Check,Invalid,2020-01-20,13,Barbados,www.Wal-Mart.com
5429,11,Abel don,20,Sony PlayStation 4,7,Video games,299,2,Card,Valid,2020-05-17,32,Canada,www.Samsung.com
7211,57,Evelyn Michels,28,Whirlpool dishwasher,8,Appliances,799,1,Check,Valid,2021-12-28,32,Canada,www.Amazon.com
592,42,Sherry Cher,1,Samsung Tablet,1,Tablets,299,2,Internet Banking,Invalid,2019-01-31,38,Comoros,www.Amazon.com
1255,55,Camila Grant,15,Tozo Wireless Earbubs,5,Headphones,29,2,Card,Invalid,2021-07-23,19,Bolivia,www.Wal-Mart.com
5948,14,McKenzie Phoenix,20,Sony PlayStation 4,7,Video games,299,2,Check,Valid,2020-07-17,39,Congo,www.Samsung.com
8195,65,Aurora Grace,26,Optiplex 990 Desktop,3,Computers,499,1,Internet Banking,Invalid,2021-04-25,9,Austria,www.Wal-Mart.com
9071,5,Micheal Gus,30,Samsung Dryer,8,Appliances,799,1,Internet Banking,Invalid,2019-02-21,32,Canada,www.Amazon.com
2190,17,Christopher Michel,33,Hamilton Beach Microwave,8,Appliances,79,2,Check,Valid,2019-01-21,9,Austria,www.Amazon.com
1617,43,Taylor Wind,17,Sony External Hard drive,3,Computers,99,1,Check,Invalid,2022-02-17,25,Brunei,www.Samsung.com
8443,72,Paisley Everly,25,Xbox Controller,7,Video games,49,1,Internet Banking,Valid,2019-11-03,39,Congo,www.Samsung.com
5949,3,Jerry Jean,12,Xbox Series X,7,Video games,599,2,Card,Invalid,2021-02-12,59,Turkey,www.Wal-Mart.com
7713,27,Sol Badguy,10,Sony Home theater,6,Home theater,499,1,Check,Invalid,2019-05-28,52,Russia,www.Samsung.com
2928,40,Carol Ritz,11,Hp Compaq Monitor,3,Computers,499,1,Internet Banking,Invalid,2021-07-25,42,Hong Kong,www.Samsung.com
3698,1,Normand Michel,31,Maytag Washer,8,Appliances,899,1,Card,Invalid,2021-04-04,55,Togo,www.Wal-Mart.com
2126,67,Lillian Cruz,22,IPhone 14,2,Phones,1299,1,Check,Valid,2022-01-01,33,Central African Republic,www.Samsung.com
2382,35,Laurelton Shera,27,Samsung Refrigerator,8,Appliances,599,1,Internet Banking,Valid,2021-04-08,19,Bolivia,www.Samsung.com
6212,67,Lillian Cruz,22,IPhone 14,2,Phones,1299,1,Card,Invalid,2022-04-08,2,Albania,www.Wal-Mart.com
163,1,Normand Michel,1,Samsung Tablet,1,Tablets,299,2,Card,Valid,2019-09-08,6,Barbuda,www.Wal-Mart.com
1575,6,Michelle Otter,23,Vizio TV,9,TV's,199,1,Check,Invalid,2019-12-21,9,Austria,www.Samsung.com
7643,40,Carol Ritz,19,Sony FlatScreen TV,9,TV's,1199,2,Check,Valid,2021-07-04,20,Bosnia,www.Samsung.com
4946,72,Paisley Everly,16,Airpods,5,Headphones,199,2,Card,Valid,2022-05-03,5,Antigua,www.Wal-Mart.com
9013,12,Rose Jean,7,IPhone 13,2,Phones,1299,1,Card,Valid,2022-02-07,23,Botswana,www.Amazon.com
8839,73,Erick Manison,26,Optiplex 990 Desktop,3,Computers,499,1,Internet Banking,Invalid,2021-01-31,56,Trinidad,www.Samsung.com
6537,73,Erick Manison,6,Sony Phone,2,Phones,1199,2,Check,Valid,2022-02-24,43,Hungary,www.Wal-Mart.com
1924,23,Noah Han,22,IPhone 14,2,Phones,1299,2,Card,Valid,2022-05-06,49,Philippines,www.Samsung.com
9486,56,Harper Gene,25,Xbox Controller,7,Video games,49,1,Card,Invalid,2019-10-25,60,Ukraine,www.Amazon.com
707,11,Abel don,22,IPhone 14,2,Phones,1299,2,Card,Valid,2022-04-10,37,Colombia,www.Wal-Mart.com
2500,12,Rose Jean,33,Hamilton Beach Microwave,8,Appliances,79,1,Internet Banking,Invalid,2021-07-09,5,Antigua,www.Samsung.com
3647,52,Tony Stark,17,Sony External Hard drive,3,Computers,99,1,Card,Invalid,2021-02-02,13,Barbados,www.Wal-Mart.com
5079,42,Sherry Cher,18,Sony Router,3,Computers,99,2,Card,Valid,2019-06-03,46,Italy,www.Amazon.com
6733,54,Luna Starr,5,Sony Speakers,4,Audio,299,2,Check,Valid,2021-04-15,29,Verde,www.Wal-Mart.com
1097,19,Chris garnet,28,Whirlpool dishwasher,8,Appliances,799,2,Internet Banking,Valid,2019-05-08,56,Trinidad,www.Amazon.com
8130,34,Laura Williams,8,Beats Headphones,5,Headphones,399,1,Internet Banking,Invalid,2019-03-19,9,Austria,www.Wal-Mart.com
378,50,Matthew Rosen,29,Samsung Washer,8,Appliances,799,2,Card,Invalid,2021-08-18,37,Colombia,www.Samsung.com
2065,40,Carol Ritz,14,Xbox Series S,7,Video games,499,2,Internet Banking,Invalid,2020-04-17,17,Benin,www.Samsung.com
6627,69,Marc Galdson,23,Vizio TV,9,TV's,199,2,Internet Banking,Valid,2020-12-08,26,Bulgaria,www.Wal-Mart.com
1371,57,Evelyn Michels,1,Samsung Tablet,1,Tablets,299,2,Check,Valid,2021-03-31,23,Botswana,www.Wal-Mart.com
1832,70,Gemina Zoe,4,Dell Computer,3,Computers,599,1,Card,Invalid,2020-05-15,5,Antigua,www.Amazon.com
7358,49,Daniel Maggio,26,Optiplex 990 Desktop,3,Computers,499,1,Check,Valid,2022-02-23,30,Cambodia,www.Samsung.com
5038,28,Baiken Faust,19,Sony FlatScreen TV,9,TV's,1199,1,Card,Invalid,2019-04-30,14,Belarus,www.Samsung.com
5254,70,Gemina Zoe,26,Optiplex 990 Desktop,3,Computers,499,1,Card,Invalid,2019-02-26,5,Angola,www.Wal-Mart.com
2647,61,Charlotte Hanson,31,Maytag Washer,8,Appliances,899,1,Check,Valid,2020-06-06,26,Bulgaria,www.Amazon.com
9293,46,Ronald Bensworth,18,Sony Router,3,Computers,99,2,Card,Invalid,2019-07-26,2,Albania,www.Samsung.com
8044,8,Sherrell Lattes,20,Sony PlayStation 4,7,Video games,299,2,Card,Valid,2019-01-26,9,Austria,www.Samsung.com
2660,10,Chris Gene,19,Sony FlatScreen TV,9,TV's,1199,2,Check,Invalid,2020-10-06,30,Cambodia,www.Wal-Mart.com
6295,32,Kliff Undersn,6,Sony Phone,2,Phones,1199,1,Check,Valid,2021-01-26,43,Hungary,www.Samsung.com
8176,3,Jerry Jean,30,Samsung Dryer,8,Appliances,799,1,Card,Invalid,2019-05-30,46,Italy,www.Samsung.com
5796,73,Erick Manison,29,Samsung Washer,8,Appliances,799,2,Internet Banking,Invalid,2021-01-03,55,Togo,www.Samsung.com
4309,30,Chipp Zanuff,7,IPhone 13,2,Phones,1299,2,Check,Valid,2019-05-23,43,Hungary,www.Amazon.com
4549,56,Harper Gene,4,Dell Computer,3,Computers,599,2,Card,Valid,2021-09-06,13,Barbados,www.Wal-Mart.com
6026,57,Evelyn Michels,15,Tozo Wireless Earbubs,5,Headphones,29,1,Card,Invalid,2021-05-14,32,Canada,www.Samsung.com
7463,70,Gemina Zoe,23,Vizio TV,9,TV's,199,1,Check,Valid,2019-06-10,55,Togo,www.Samsung.com
132,2,Danny hue,26,Optiplex 990 Desktop,3,Computers,499,1,Card,Invalid,2022-05-11,5,Angola,www.Samsung.com
9352,19,Chris garnet,32,Samsung Stove,8,Appliances,699,1,Internet Banking,Valid,2021-11-20,24,Brazil,www.Wal-Mart.com
8358,42,Sherry Cher,16,Airpods,5,Headphones,199,1,Check,Invalid,2021-02-22,59,Turkey,www.Samsung.com
3214,19,Chris garnet,30,Samsung Dryer,8,Appliances,799,2,Check,Valid,2019-05-11,50,Portugal,www.Wal-Mart.com
13,20,Danielle Will,5,Sony Speakers,4,Audio,299,1,Check,Valid,2019-09-21,46,Italy,www.Amazon.com
4105,46,Ronald Bensworth,9,Sony Headphones,5,Headphones,399,2,Internet Banking,Invalid,2019-03-17,19,Bolivia,www.Amazon.com
6950,4,Ken Masters,13,Sony PlayStation 5,7,Video games,499,1,Check,Valid,2021-01-26,5,Angola,www.Samsung.com
5664,12,Rose Jean,25,Xbox Controller,7,Video games,49,2,Check,Invalid,2021-04-30,36,China,www.Wal-Mart.com
413,41,Chungli Chin,20,Sony PlayStation 4,7,Video games,299,2,Card,Invalid,2019-06-28,18,Bhutan,www.Samsung.com
3424,71,Elcy Jean,33,Hamilton Beach Microwave,8,Appliances,79,1,Internet Banking,Valid,2019-05-03,28,Burundi,www.Samsung.com
1722,45,Brian Sea,21,S22 cell phone,2,Phones,1299,2,Card,Invalid,2020-09-08,36,China,www.Samsung.com
2047,24,Ethan Shaw,8,Beats Headphones,5,Headphones,399,2,Card,Valid,2022-04-02,39,Congo,www.Amazon.com
294,27,Sol Badguy,8,Beats Headphones,5,Headphones,399,2,Internet Banking,Invalid,2022-02-18,44,India,www.Amazon.com
3784,46,Ronald Bensworth,33,Hamilton Beach Microwave,8,Appliances,79,1,Check,Valid,2021-10-03,40,Congo,www.Amazon.com
2843,37,Elizabeth kind,5,Sony Speakers,4,Audio,299,2,Card,Valid,2020-11-13,63,United States,www.Samsung.com
4209,38,Honey Wells,8,Beats Headphones,5,Headphones,399,1,Internet Banking,Valid,2021-11-13,29,Verde,www.Amazon.com
2396,69,Marc Galdson,30,Samsung Dryer,8,Appliances,799,1,Internet Banking,Valid,2021-04-10,62,United Kingdom,www.Samsung.com
5204,29,Justice Rage,29,Samsung Washer,8,Appliances,799,2,Internet Banking,Invalid,2021-07-08,20,Bosnia,www.Amazon.com
9106,58,Mia pena,3,Sony Desktop,3,Computers,599,1,Internet Banking,Valid,2019-09-27,63,United States,www.Amazon.com
3883,21,Kenneth Zah,31,Maytag Washer,8,Appliances,899,1,Check,Invalid,2020-10-27,50,Portugal,www.Samsung.com
560,35,Laurelton Shera,4,Dell Computer,3,Computers,599,1,Card,Invalid,2020-04-20,58,Tunisia,www.Amazon.com
1290,62,Emma Streak,16,Airpods,5,Headphones,199,2,Internet Banking,Invalid,2019-06-27,15,Belgium,www.Samsung.com
8137,63,Oliva Gems,32,Samsung Stove,8,Appliances,699,2,Check,Valid,2021-09-04,5,Angola,www.Samsung.com
8729,69,Marc Galdson,21,S22 cell phone,2,Phones,1299,1,Card,Valid,2021-11-27,26,Bulgaria,www.Samsung.com
9416,44,Karmelo Winnie,4,Dell Computer,3,Computers,599,1,Card,Valid,2022-02-19,20,Bosnia,www.Wal-Mart.com
7037,73,Erick Manison,24,PlayStation Controller,7,Video games,49,2,Internet Banking,Valid,2020-05-16,5,Angola,www.Amazon.com
5070,34,Laura Williams,19,Sony FlatScreen TV,9,TV's,1199,1,Check,Invalid,2022-01-18,10,Azerbaijan,www.Wal-Mart.com
842,59,Isabella Willford,6,Sony Phone,2,Phones,1199,2,Internet Banking,Invalid,2020-05-14,45,Indonesia,www.Wal-Mart.com
681,59,Isabella Willford,11,Hp Compaq Monitor,3,Computers,499,1,Card,Invalid,2020-12-19,7,Argentina,www.Samsung.com
9752,52,Tony Stark,9,Sony Headphones,5,Headphones,399,2,Check,Invalid,2021-08-13,60,Ukraine,www.Amazon.com
2335,64,Nova Williow,4,Dell Computer,3,Computers,599,2,Card,Valid,2020-12-25,53,Singapore,www.Wal-Mart.com
3816,47,Cynthia Dean,4,Dell Computer,3,Computers,599,1,Card,Valid,2022-03-18,10,Azerbaijan,www.Samsung.com
8130,52,Tony Stark,23,Vizio TV,9,TV's,199,2,Check,Invalid,2020-03-20,45,Indonesia,www.Wal-Mart.com
9013,62,Emma Streak,33,Hamilton Beach Microwave,8,Appliances,79,1,Card,Invalid,2020-03-28,8,Armenia,www.Samsung.com
2886,50,Matthew Rosen,20,Sony PlayStation 4,7,Video games,299,2,Internet Banking,Valid,2021-05-15,55,Togo,www.Wal-Mart.com
1141,52,Tony Stark,29,Samsung Washer,8,Appliances,799,1,Internet Banking,Invalid,2021-09-17,59,Turkey,www.Samsung.com
3926,43,Taylor Wind,9,Sony Headphones,5,Headphones,399,1,Internet Banking,Invalid,2020-04-01,11,Bahrain,www.Wal-Mart.com
8542,32,Kliff Undersn,18,Sony Router,3,Computers,99,2,Card,Invalid,2020-02-02,60,Ukraine,www.Amazon.com
7937,45,Brian Sea,14,Xbox Series S,7,Video games,499,2,Internet Banking,Valid,2020-03-07,44,India,www.Samsung.com
9744,71,Elcy Jean,30,Samsung Dryer,8,Appliances,799,1,Internet Banking,Invalid,2020-06-10,17,Benin,www.Samsung.com
84,13,Sophia Jean,7,IPhone 13,2,Phones,1299,2,Internet Banking,Invalid,2020-11-08,48,North Korea,www.Amazon.com
2987,48,Danny Maggis,32,Samsung Stove,8,Appliances,699,2,Card,Valid,2021-06-19,4,Andorra,www.Amazon.com
861,23,Noah Han,24,PlayStation Controller,7,Video games,49,2,Check,Invalid,2020-01-09,38,Comoros,www.Amazon.com
6710,52,Tony Stark,24,PlayStation Controller,7,Video games,49,2,Check,Valid,2020-11-22,28,Burundi,www.Amazon.com
934,49,Daniel Maggio,3,Sony Desktop,3,Computers,599,2,Card,Invalid,2019-09-21,25,Brunei,www.Wal-Mart.com
6201,26,Kay Kiske,4,Dell Computer,3,Computers,599,2,Card,Valid,2020-12-12,4,Andorra,www.Amazon.com
5872,11,Abel don,30,Samsung Dryer,8,Appliances,799,1,Card,Invalid,2021-08-31,54,South Africa,www.Amazon.com
